exp_group,experiment,feature_set,feature_set_label,model,horizon,seg_type,segment,RMSE,MAE,sMAPE,med_node_RMSE,n_keywords
ablation_tensors,core_dtw,core_dtw,Core + DTW,DCRNN,6,tercile,Low,0.8916270328735099,0.6255330529662494,22.200486478196254,0.6173291018683098,604
ablation_tensors,core_dtw,core_dtw,Core + DTW,GConvLSTM,6,tercile,Low,0.9668736920355077,0.7078311071253731,24.37713789412298,0.7273774273086923,604
ablation_tensors,core_dtw,core_dtw,Core + DTW,GraphWaveNet,6,tercile,Low,0.9050574775373104,0.6449502047606985,22.677734738388565,0.6510815235138825,604
ablation_tensors,core_geo,core_geo,Core + Geo,AGCRN,6,tercile,Low,0.8857002771451036,0.6297301633565273,22.26856364999091,0.6335378787259675,604
ablation_tensors,core_geo,core_geo,Core + Geo,DCRNN,6,tercile,Low,0.8859623572322006,0.6228072339085534,22.248285347079502,0.6269922924960883,604
ablation_tensors,core_geo,core_geo,Core + Geo,GConvLSTM,6,tercile,Low,0.8908422286893245,0.6428855384054504,22.755991930249394,0.6624390842859036,604
ablation_tensors,core_geo,core_geo,Core + Geo,GraphWaveNet,6,tercile,Low,0.8661378125871997,0.6014849252277203,21.623520252958212,0.6102959975634893,604
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,AGCRN,6,tercile,Low,0.9004762836019211,0.6431458803831419,22.63928910117601,0.640894799102553,604
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,DCRNN,6,tercile,Low,0.8730147987884865,0.6228078443664479,22.35715806490194,0.6085678296798702,604
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,GConvLSTM,6,tercile,Low,0.89757255110041,0.6439095927751866,22.650270826728367,0.6694663165637728,604
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,GraphWaveNet,6,tercile,Low,0.8609601133490419,0.598109181173655,21.36868655790037,0.5988544408797172,604
ablation2_tensors,core_geo_sem_pc,core_geo_sem_pc,Core + Geo + Sem PC,AGCRN,6,tercile,Low,0.868626943819954,0.6166424511385291,21.88144714573279,0.6115478778946388,604
ablation2_tensors,core_geo_sem_pc,core_geo_sem_pc,Core + Geo + Sem PC,DCRNN,6,tercile,Low,0.8770483722830845,0.6145212498630351,21.875737062508243,0.6192786124358264,604
ablation2_tensors,core_geo_sem_pc,core_geo_sem_pc,Core + Geo + Sem PC,GConvLSTM,6,tercile,Low,0.8835919159969041,0.6250799507246978,22.070193474456833,0.6345039401404644,604
ablation2_tensors,core_geo_sem_pc,core_geo_sem_pc,Core + Geo + Sem PC,GraphWaveNet,6,tercile,Low,0.8653696326258137,0.6049582632343592,21.844314235020885,0.622571387113134,604
ablation_tensors,core_lags,core_lags,Core + Lags,AGCRN,6,tercile,Low,0.922244113225864,0.6525589769754216,22.760958840222653,0.648202072483002,604
ablation_tensors,core_lags,core_lags,Core + Lags,DCRNN,6,tercile,Low,0.9515225470353292,0.6635086778234753,23.217229215400327,0.6352041325427673,604
ablation_tensors,core_lags,core_lags,Core + Lags,GConvLSTM,6,tercile,Low,1.0098499635964178,0.7136491626384758,25.229000849577197,0.691407628312666,604
ablation_tensors,core_lags,core_lags,Core + Lags,GraphWaveNet,6,tercile,Low,0.876145980070509,0.6016868309031952,21.33620434569773,0.5957934235089302,604
ablation_tensors,core_only,core_only,Core (CPC only),DCRNN,6,tercile,Low,0.8705141543375611,0.6184793765452994,22.507835466814978,0.6095166873708062,604
ablation_tensors,core_only,core_only,Core (CPC only),GConvLSTM,6,tercile,Low,0.9008950991259368,0.648156247509931,23.21810857066845,0.6494791107516202,604
ablation_tensors,core_only,core_only,Core (CPC only),GraphWaveNet,6,tercile,Low,0.861694343691991,0.5922256033957871,21.49595023564888,0.5918417365190288,604
ablation_tensors,core_search,core_search,Core + Search,AGCRN,6,tercile,Low,0.8922412510451482,0.6338112437220519,22.437813900633678,0.6276234346719842,604
ablation_tensors,core_search,core_search,Core + Search,DCRNN,6,tercile,Low,0.8794144940668377,0.6350806753369291,22.8941083146692,0.6310129772827282,604
ablation_tensors,core_search,core_search,Core + Search,GConvLSTM,6,tercile,Low,0.8780377238371062,0.6363085963388496,22.90131460757501,0.6360109718645985,604
ablation_tensors,core_search,core_search,Core + Search,GraphWaveNet,6,tercile,Low,0.866807847310728,0.6035295075874704,22.00076736255084,0.6003174511364211,604
ablation_tensors,core_sem_pc,core_sem_pc,Core + Sem PC,DCRNN,6,tercile,Low,0.8728731767198996,0.6165754451128195,22.226102028104,0.6114183361757346,604
ablation_tensors,core_sem_pc,core_sem_pc,Core + Sem PC,GConvLSTM,6,tercile,Low,0.914607589274507,0.662528588092175,23.36473780087333,0.6663143310633541,604
ablation_tensors,core_sim25,core_sim25,Core + Sim25,AGCRN,6,tercile,Low,0.8810805829950673,0.6220699668537831,22.198934178411246,0.626923640415758,604
ablation_tensors,core_sim25,core_sim25,Core + Sim25,DCRNN,6,tercile,Low,0.9059516934604821,0.6344599162176268,22.61537637653971,0.6128217599824961,604
ablation_tensors,core_sim25,core_sim25,Core + Sim25,GConvLSTM,6,tercile,Low,0.9008256486398006,0.6457093113081798,22.86268103178943,0.6388845856353245,604
ablation_tensors,core_sim25,core_sim25,Core + Sim25,GraphWaveNet,6,tercile,Low,0.8979576513455011,0.6183461516171961,22.101013104340122,0.6063794337667825,604
exp1_tensors,exp1_tensors,all_features,All Features,A3TGCN,6,tercile,Medium,1.781091916341362,1.2097006789093516,44.43761605871282,1.001561175599546,603
exp2_tensors,exp2_tensors,all_features,All Features,A3TGCN,6,tercile,Medium,1.727012222638898,1.1749115327931896,43.185956295753584,0.993850471191363,603
ablation_tensors,all_features,all_features,All Features,AGCRN,6,tercile,Medium,1.2060718005028181,0.824535113745997,30.78857836508061,0.7903922414970114,603
exp1_tensors,exp1_tensors,all_features,All Features,AGCRN,6,tercile,Medium,1.205492504291006,0.8124628499755903,30.01252441210051,0.7911681572295455,603
exp2_tensors,exp2_tensors,all_features,All Features,AGCRN,6,tercile,Medium,1.2131320246222974,0.8203732535662269,30.274182015761873,0.7856208908170653,603
ablation_tensors,all_features,all_features,All Features,DCRNN,6,tercile,Medium,1.1643666136066408,0.7887868921088711,29.171777089015126,0.7940094340750714,603
exp2_tensors,exp2_tensors,all_features,All Features,DCRNN,6,tercile,Medium,1.174595439225962,0.8020836148217686,29.479963743082386,0.8019491479280658,603
ablation_tensors,all_features,all_features,All Features,GConvLSTM,6,tercile,Medium,1.304596930087247,0.9307979851776848,33.169617638136515,0.9642591525622692,603
exp1_tensors,exp1_tensors,all_features,All Features,GConvLSTM,6,tercile,Medium,1.2278246415468652,0.8101243198265541,29.87430834629911,0.7816661659207259,603
exp2_tensors,exp2_tensors,all_features,All Features,GConvLSTM,6,tercile,Medium,1.2222442534935511,0.8355821037539508,30.850467390872666,0.853190687914148,603
ablation_tensors,all_features,all_features,All Features,GraphWaveNet,6,tercile,Medium,1.191027677316195,0.7811789179994282,28.92300770817228,0.7757763841386386,603
exp1_tensors,exp1_tensors,all_features,All Features,GraphWaveNet,6,tercile,Medium,1.2000715682062346,0.7943542818766242,29.293751972548094,0.7610641100424822,603
exp2_tensors,exp2_tensors,all_features,All Features,GraphWaveNet,6,tercile,Medium,1.213253027785773,0.7901122680780445,28.985749901537055,0.7458117002483392,603
exp1_tensors,exp1_tensors,all_features,All Features,MTGNN,6,tercile,Medium,1.26565497445089,0.8738454807665934,32.47196981336864,0.8587081031232572,603
exp2_tensors,exp2_tensors,all_features,All Features,MTGNN,6,tercile,Medium,1.36312485007036,0.966396416174666,34.05010447751239,0.9391458080713643,603
exp1_tensors,exp1_tensors,all_features,All Features,STConv,6,tercile,Medium,1.5074192404349023,0.9747857339719673,34.908981188349195,0.8377857560221307,603
exp2_tensors,exp2_tensors,all_features,All Features,STConv,6,tercile,Medium,1.2606422417353833,0.8576879322918525,31.691461463463256,0.7938491819632734,603
exp1_tensors,exp1_tensors,all_features,All Features,STGCN,6,tercile,Medium,1.3712596159331165,0.8923951204323022,32.06004996862929,0.8524032034827863,603
exp2_tensors,exp2_tensors,all_features,All Features,STGCN,6,tercile,Medium,1.3414506948695006,0.8816673705499851,32.157290272231684,0.8063203244975473,603
exp3_tensors,core_city,core_city,Core + City,AGCRN,6,tercile,Medium,1.2330816005470593,0.8605320405042328,31.372939766135637,0.886054367871047,603
exp3_tensors,core_city,core_city,Core + City,DCRNN,6,tercile,Medium,1.1733653567871631,0.7977346463420042,29.800325977228614,0.7906686223119586,603
exp3_tensors,core_city,core_city,Core + City,GConvLSTM,6,tercile,Medium,1.2737604024900087,0.8940198808148714,32.69095100572355,0.8976603383346016,603
exp3_tensors,core_city,core_city,Core + City,GraphWaveNet,6,tercile,Medium,1.1922858915407957,0.8018856794207705,30.141098261307697,0.8141271499821594,603
exp3_tensors,core_continent,core_continent,Core + Continent,AGCRN,6,tercile,Medium,1.1794588785657674,0.8135565028845873,30.191738436530724,0.8212532114012515,603
exp3_tensors,core_continent,core_continent,Core + Continent,DCRNN,6,tercile,Medium,1.214671541894981,0.8156298930016804,30.130474657140304,0.7884081866113808,603
exp3_tensors,core_continent,core_continent,Core + Continent,GConvLSTM,6,tercile,Medium,1.2028080085029778,0.806324600088668,29.73871267291392,0.7917034009118129,603
exp3_tensors,core_continent,core_continent,Core + Continent,GraphWaveNet,6,tercile,Medium,1.2520662990075393,0.8267955293505985,30.294773409929586,0.8118134184425213,603
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,AGCRN,6,tercile,Medium,1.1695447804870507,0.8005258514936993,29.76024871180783,0.8009246057492,603
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,DCRNN,6,tercile,Medium,1.2218460859616973,0.8226168576004379,30.520858605909872,0.7871805477559957,603
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,GConvLSTM,6,tercile,Medium,1.2175704873516233,0.8230478510892556,30.26085060536105,0.823238548264092,603
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,GraphWaveNet,6,tercile,Medium,1.2085837508225088,0.8022913196599173,29.647075667780886,0.7984166816757988,603
exp3_tensors,core_continent_sempc,core_continent_sempc,Core + Continent + Sem PC,AGCRN,6,tercile,Medium,1.1805755599875765,0.8058013772376484,29.77603450558336,0.7767660375182367,603
exp3_tensors,core_continent_sempc,core_continent_sempc,Core + Continent + Sem PC,DCRNN,6,tercile,Medium,1.199986055297711,0.8026099402840825,29.50454209025607,0.7711319569925318,603
exp3_tensors,core_continent_sempc,core_continent_sempc,Core + Continent + Sem PC,GConvLSTM,6,tercile,Medium,1.2370503911972275,0.8296097452103834,30.406678502047292,0.8094198669212455,603
exp3_tensors,core_continent_sempc,core_continent_sempc,Core + Continent + Sem PC,GraphWaveNet,6,tercile,Medium,1.1902444313931682,0.805716916030587,29.766917214111803,0.814088009251872,603
exp3_tensors,core_country,core_country,Core + Country,AGCRN,6,tercile,Medium,1.1929795465560364,0.8293793988150824,30.56505094657708,0.8230605116581818,603
exp3_tensors,core_country,core_country,Core + Country,DCRNN,6,tercile,Medium,1.2116475403316938,0.8144795602150907,30.03585371241815,0.7986923176921031,603
exp3_tensors,core_country,core_country,Core + Country,GConvLSTM,6,tercile,Medium,1.334230796431268,0.9005180731652154,32.338718070480525,0.8882782053953233,603
exp3_tensors,core_country_search,core_country_search,Core + Country + Search,AGCRN,6,tercile,Medium,1.1851600709223624,0.8138140367146244,30.105206272084956,0.8025435544344399,603
exp3_tensors,core_country_search,core_country_search,Core + Country + Search,DCRNN,6,tercile,Medium,1.2098865423288607,0.8382877223020979,30.767183870332452,0.8398203443960284,603
exp3_tensors,core_country_search,core_country_search,Core + Country + Search,GConvLSTM,6,tercile,Medium,1.2752733511877148,0.8844731771462048,32.02992429905585,0.8988465730808559,603
exp3_tensors,core_country_search,core_country_search,Core + Country + Search,GraphWaveNet,6,tercile,Medium,1.1893781231284957,0.792768762846468,29.457645600253397,0.8063005204604784,603
ablation_tensors,core_dom,core_dom,Core + Domain,AGCRN,6,tercile,Medium,1.2406110483309416,0.8489131951722785,30.812147647996223,0.8415479775906157,603
ablation_tensors,core_dom,core_dom,Core + Domain,DCRNN,6,tercile,Medium,1.2257075458286106,0.8132111097611814,29.789948951295784,0.7783259856119897,603
ablation_tensors,core_dom,core_dom,Core + Domain,GConvLSTM,6,tercile,Medium,1.2770935783678898,0.8519723594406923,30.9506678625458,0.828549705656174,603
ablation_tensors,core_dom,core_dom,Core + Domain,GraphWaveNet,6,tercile,Medium,1.2694111131976158,0.8486889580097524,30.474925963871875,0.8651540218241711,603
ablation_tensors,core_dtw,core_dtw,Core + DTW,AGCRN,6,tercile,Medium,1.1914362815595545,0.8243439914702658,30.789667642858433,0.8279210542182227,603
ablation_tensors,core_dtw,core_dtw,Core + DTW,DCRNN,6,tercile,Medium,1.24007745754906,0.8248867080903741,30.018092277649277,0.7765611177631512,603
ablation_tensors,core_dtw,core_dtw,Core + DTW,GConvLSTM,6,tercile,Medium,1.2429761435774034,0.8463072550754479,30.774229633228334,0.8154876818220845,603
ablation_tensors,core_dtw,core_dtw,Core + DTW,GraphWaveNet,6,tercile,Medium,1.1889838684968326,0.812637517691263,30.050949342675747,0.8376441785250133,603
ablation_tensors,core_geo,core_geo,Core + Geo,AGCRN,6,tercile,Medium,1.1747393891202835,0.7937667842318051,29.740902114706085,0.756023399460441,603
ablation_tensors,core_geo,core_geo,Core + Geo,DCRNN,6,tercile,Medium,1.221545451346513,0.8099071093638905,29.737071414708282,0.7682620073239315,603
ablation_tensors,core_geo,core_geo,Core + Geo,GConvLSTM,6,tercile,Medium,1.2267163285695024,0.8247112320717711,30.30588897539795,0.8018465481648617,603
ablation_tensors,core_geo,core_geo,Core + Geo,GraphWaveNet,6,tercile,Medium,1.1946662236102104,0.7896717647222702,29.39239652103027,0.7635544708006736,603
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,AGCRN,6,tercile,Medium,1.1865141066613545,0.8157729009079443,30.273061318350074,0.808523877337882,603
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,DCRNN,6,tercile,Medium,1.209131643979871,0.8115188520711114,30.178948644506313,0.7907073782765263,603
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,GConvLSTM,6,tercile,Medium,1.2338404818731572,0.833338507794888,30.460002766668264,0.8286483676266477,603
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,GraphWaveNet,6,tercile,Medium,1.1662275388969015,0.7726225616637254,29.009725543126702,0.7595609128818819,603
ablation2_tensors,core_geo_sem_pc,core_geo_sem_pc,Core + Geo + Sem PC,AGCRN,6,tercile,Medium,1.1788042936951855,0.7993893507633456,29.751589930802968,0.7854992503382469,603
ablation2_tensors,core_geo_sem_pc,core_geo_sem_pc,Core + Geo + Sem PC,DCRNN,6,tercile,Medium,1.191393922917443,0.7982519558383198,29.495551053290974,0.7912179617955853,603
ablation2_tensors,core_geo_sem_pc,core_geo_sem_pc,Core + Geo + Sem PC,GConvLSTM,6,tercile,Medium,1.2196945750281505,0.8181648031160818,29.999788020399087,0.8142162423074206,603
ablation2_tensors,core_geo_sem_pc,core_geo_sem_pc,Core + Geo + Sem PC,GraphWaveNet,6,tercile,Medium,1.2387017559564213,0.818532493226811,30.176965872326818,0.8033908291432115,603
ablation_tensors,core_lags,core_lags,Core + Lags,AGCRN,6,tercile,Medium,1.2055849484574472,0.8201940845255781,30.256764176633304,0.7897923933790747,603
ablation_tensors,core_lags,core_lags,Core + Lags,DCRNN,6,tercile,Medium,1.3224858014756473,0.8470826345327983,30.44083520663485,0.768649460911277,603
ablation_tensors,core_lags,core_lags,Core + Lags,GConvLSTM,6,tercile,Medium,1.3315465493086351,0.857090468065097,30.992926153900807,0.7834664288888679,603
ablation_tensors,core_lags,core_lags,Core + Lags,GraphWaveNet,6,tercile,Medium,1.257558033320151,0.8162702243602167,29.652217864422596,0.7468461087188396,603
ablation_tensors,core_only,core_only,Core (CPC only),DCRNN,6,tercile,Medium,1.22655577174514,0.8309379052466627,31.30789839249808,0.7727865797295782,603
ablation_tensors,core_only,core_only,Core (CPC only),GConvLSTM,6,tercile,Medium,1.2741281390311432,0.8531902723104551,31.225856424997033,0.8463541076106481,603
ablation_tensors,core_only,core_only,Core (CPC only),GraphWaveNet,6,tercile,Medium,1.2398946250221936,0.8084429632273458,29.76203674609566,0.7388129422751335,603
ablation_tensors,core_search,core_search,Core + Search,AGCRN,6,tercile,Medium,1.236773697185459,0.8271655722184998,30.53100214011731,0.789691420991985,603
ablation_tensors,core_search,core_search,Core + Search,DCRNN,6,tercile,Medium,1.2284538303393495,0.834548194774007,30.94115326568174,0.806169350732984,603
ablation_tensors,core_search,core_search,Core + Search,GConvLSTM,6,tercile,Medium,1.2397603668800334,0.8433127193925193,31.031488579269535,0.8286815161015978,603
ablation_tensors,core_search,core_search,Core + Search,GraphWaveNet,6,tercile,Medium,1.2276202429158614,0.8069755107641257,29.860060462158433,0.7556624156317113,603
ablation_tensors,core_sem_pc,core_sem_pc,Core + Sem PC,DCRNN,6,tercile,Medium,1.2293740136014757,0.8242981072467519,30.495030358532922,0.7736627836613094,603
ablation_tensors,core_sem_pc,core_sem_pc,Core + Sem PC,GConvLSTM,6,tercile,Medium,1.2579682643822538,0.8469936410386839,31.055937235343446,0.846512401636501,603
ablation_tensors,core_sim25,core_sim25,Core + Sim25,AGCRN,6,tercile,Medium,1.1770635314659377,0.8050150327480421,30.18789587947286,0.7980111498550372,603
ablation_tensors,core_sim25,core_sim25,Core + Sim25,DCRNN,6,tercile,Medium,1.2245920389382239,0.8144451498146278,29.995670967831643,0.7742347077626329,603
ablation_tensors,core_sim25,core_sim25,Core + Sim25,GConvLSTM,6,tercile,Medium,1.2261824602591023,0.8264211506063613,30.495655045786645,0.8174932524399978,603
ablation_tensors,core_sim25,core_sim25,Core + Sim25,GraphWaveNet,6,tercile,Medium,1.2710442644259081,0.8243673905474734,30.125466098351627,0.7511608548791371,603
exp1_tensors,exp1_tensors,all_features,All Features,A3TGCN,12,tercile,High,2.4529254054648004,1.5970922129010436,61.00682794032317,1.0932607228703008,604
exp2_tensors,exp2_tensors,all_features,All Features,A3TGCN,12,tercile,High,2.4193515355493362,1.5793651720490385,60.395148669919976,1.0997165889018323,604
ablation_tensors,all_features,all_features,All Features,AGCRN,12,tercile,High,2.1029581643764503,1.3550011384647274,53.56911696171343,0.9015872325707707,604
exp1_tensors,exp1_tensors,all_features,All Features,AGCRN,12,tercile,High,2.0763340028605133,1.3265836708383816,52.369625872871616,0.8259408698963232,604
exp2_tensors,exp2_tensors,all_features,All Features,AGCRN,12,tercile,High,2.089760404617111,1.3281386820389358,52.6093796337464,0.8771508500545901,604
ablation_tensors,all_features,all_features,All Features,DCRNN,12,tercile,High,2.1194625650520993,1.3594922113519279,54.39852442960248,0.8858284600761166,604
exp1_tensors,exp1_tensors,all_features,All Features,DCRNN,12,tercile,High,2.171086999415219,1.3749737981448882,54.57280368687027,0.8763110372780474,604
exp2_tensors,exp2_tensors,all_features,All Features,DCRNN,12,tercile,High,2.1045084723893543,1.3390959253672123,52.89397828293582,0.8518823158739184,604
ablation_tensors,all_features,all_features,All Features,GConvLSTM,12,tercile,High,2.450410609778794,1.5477201599330443,58.94764016242796,0.9974915582079149,604
exp1_tensors,exp1_tensors,all_features,All Features,GConvLSTM,12,tercile,High,2.439177724037242,1.5577372728462653,59.48547551479838,1.0677447923397136,604
exp2_tensors,exp2_tensors,all_features,All Features,GConvLSTM,12,tercile,High,2.108974006589517,1.3651240167579204,53.131097380400846,0.8854007839653819,604
ablation_tensors,all_features,all_features,All Features,GraphWaveNet,12,tercile,High,2.1689047057844877,1.3554105456807497,52.60010669032174,0.8407395841843891,604
exp1_tensors,exp1_tensors,all_features,All Features,GraphWaveNet,12,tercile,High,2.223984896395664,1.3982398544088634,54.461075839772235,0.8490758280744904,604
exp2_tensors,exp2_tensors,all_features,All Features,GraphWaveNet,12,tercile,High,2.297082946374078,1.4360874371012753,54.9656804531753,0.9255500770066332,604
exp1_tensors,exp1_tensors,all_features,All Features,MTGNN,12,tercile,High,2.479422272343981,1.5505477434526187,61.40754701223041,0.9666368634787803,604
exp2_tensors,exp2_tensors,all_features,All Features,MTGNN,12,tercile,High,2.910261518709748,1.8549409439814428,61.31476131083888,1.1413526511229086,604
exp1_tensors,exp1_tensors,all_features,All Features,STConv,12,tercile,High,2.0221029678493503,1.3306069146178123,53.04979875701827,0.9047629861890669,604
exp2_tensors,exp2_tensors,all_features,All Features,STConv,12,tercile,High,2.0191822457084045,1.3345526074632976,53.85765832390472,0.8834528346259547,604
exp1_tensors,exp1_tensors,all_features,All Features,STGCN,12,tercile,High,2.159834281329997,1.3482510274998698,52.75089686948347,0.8437099223592972,604
exp2_tensors,exp2_tensors,all_features,All Features,STGCN,12,tercile,High,2.5711068550691287,1.6601602735022207,63.291174956735915,1.0931832952871918,604
exp3_tensors,core_city,core_city,Core + City,AGCRN,12,tercile,High,2.0097100254826215,1.3239226336643912,51.73150563716866,0.835003400114856,604
exp3_tensors,core_city,core_city,Core + City,DCRNN,12,tercile,High,2.0766663404852346,1.3045941742720535,51.1096035699786,0.789851754210929,604
exp3_tensors,core_city,core_city,Core + City,GConvLSTM,12,tercile,High,2.072721572040517,1.3310326121576754,52.676303308837866,0.8678962885779784,604
exp3_tensors,core_city,core_city,Core + City,GraphWaveNet,12,tercile,High,2.026756451714108,1.314264972516066,51.04872723959524,0.8037116074382056,604
exp3_tensors,core_continent,core_continent,Core + Continent,AGCRN,12,tercile,High,1.983850393966787,1.2994719325915884,50.962189866528306,0.8281166796936154,604
exp3_tensors,core_continent,core_continent,Core + Continent,DCRNN,12,tercile,High,2.0284213685283867,1.2827617060460175,50.1110709586701,0.778704507822293,604
exp3_tensors,core_continent,core_continent,Core + Continent,GConvLSTM,12,tercile,High,2.0189118735828586,1.251590802039596,49.3919858003095,0.7902686357120579,604
exp3_tensors,core_continent,core_continent,Core + Continent,GraphWaveNet,12,tercile,High,1.95478300744546,1.2776305552794156,49.68129555232632,0.7827336104738718,604
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,AGCRN,12,tercile,High,2.047071940594585,1.289702100876612,50.61965424156101,0.8086900426270661,604
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,DCRNN,12,tercile,High,2.016899244776433,1.2852688479102192,49.93581352805601,0.8124191602997579,604
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,GConvLSTM,12,tercile,High,2.0262453956179107,1.2734573238088231,49.853319366579925,0.8043419257554146,604
exp3_tensors,core_continent_search,core_continent_search,Core + Continent + Search,GraphWaveNet,12,tercile,High,1.9469559529547287,1.283202567208531,49.698459458792776,0.8001197285147187,604
exp3_tensors,core_continent_sempc,core_continent_sempc,Core + Continent + Sem PC,AGCRN,12,tercile,High,2.0710774893116795,1.3353074990876113,51.69685250492147,0.8281749253135975,604
exp3_tensors,core_continent_sempc,core_continent_sempc,Core + Continent + Sem PC,DCRNN,12,tercile,High,2.048078816752789,1.2857594495654852,50.123229492241784,0.7772098542018862,604
exp3_tensors,core_continent_sempc,core_continent_sempc,Core + Continent + Sem PC,GConvLSTM,12,tercile,High,2.0407376500330856,1.2731151358857034,50.155372305293675,0.7976401549237029,604
exp3_tensors,core_continent_sempc,core_continent_sempc,Core + Continent + Sem PC,GraphWaveNet,12,tercile,High,2.100504385097045,1.3134820290224671,50.65661475188515,0.8174943483212991,604
exp3_tensors,core_country,core_country,Core + Country,AGCRN,12,tercile,High,2.0516805551567936,1.331573400551563,51.71413379515912,0.8154728781573902,604
exp3_tensors,core_country,core_country,Core + Country,DCRNN,12,tercile,High,2.0343773499910274,1.2692724353917897,49.95060116218763,0.769662943155834,604
exp3_tensors,core_country,core_country,Core + Country,GConvLSTM,12,tercile,High,2.0436009603001972,1.2958341366564068,50.5936564755247,0.8043373155975557,604
exp3_tensors,core_country,core_country,Core + Country,GraphWaveNet,12,tercile,High,1.978304469334992,1.298080054745887,49.97978734284544,0.80574575641817,604
exp3_tensors,core_country_search,core_country_search,Core + Country + Search,AGCRN,12,tercile,High,1.997183311746548,1.302793569981635,51.30825447994748,0.7935284500454018,604
exp3_tensors,core_country_search,core_country_search,Core + Country + Search,DCRNN,12,tercile,High,2.0291254251703155,1.303818147473271,50.26158104871668,0.7819001053654085,604
exp3_tensors,core_country_search,core_country_search,Core + Country + Search,GConvLSTM,12,tercile,High,2.027364386215971,1.2971185274795298,50.72055156960622,0.8345942126534828,604
exp3_tensors,core_country_search,core_country_search,Core + Country + Search,GraphWaveNet,12,tercile,High,2.0392700461854454,1.2731512695182794,49.75561601853377,0.8124970354707286,604
ablation_tensors,core_dom,core_dom,Core + Domain,AGCRN,12,tercile,High,2.042381194159673,1.3181258128809108,50.90055469680912,0.8012689201423967,604
ablation_tensors,core_dom,core_dom,Core + Domain,DCRNN,12,tercile,High,2.042566643770276,1.3036041970616858,50.62065936305034,0.8026368747067809,604
ablation_tensors,core_dom,core_dom,Core + Domain,GConvLSTM,12,tercile,High,2.0558723514958444,1.3180428157992807,51.0244443672517,0.802985347672098,604
ablation_tensors,core_dom,core_dom,Core + Domain,GraphWaveNet,12,tercile,High,2.1184167520975885,1.3187670988557052,51.04852027636135,0.7776470210528867,604
ablation_tensors,core_dtw,core_dtw,Core + DTW,AGCRN,12,tercile,High,2.09347553396596,1.3729167472329058,52.85987921076606,0.873451985965859,604
ablation_tensors,core_dtw,core_dtw,Core + DTW,DCRNN,12,tercile,High,2.0955111449730515,1.348976227326612,51.583100516691815,0.8301618365595702,604
ablation_tensors,core_dtw,core_dtw,Core + DTW,GConvLSTM,12,tercile,High,2.494714782520041,1.5798465233344665,60.10007793714196,1.0253907120985442,604
ablation_tensors,core_dtw,core_dtw,Core + DTW,GraphWaveNet,12,tercile,High,2.102718753689086,1.3180755912199733,50.827972477493574,0.7860348692355242,604
ablation_tensors,core_geo,core_geo,Core + Geo,AGCRN,12,tercile,High,1.9957479821192312,1.3036347439365021,51.28751506636298,0.7968934419489503,604
ablation_tensors,core_geo,core_geo,Core + Geo,DCRNN,12,tercile,High,2.102729306605862,1.3074705086568077,51.67222493671309,0.8075991502627221,604
ablation_tensors,core_geo,core_geo,Core + Geo,GConvLSTM,12,tercile,High,2.024652409937202,1.2504294556872921,49.35287232727404,0.784970039492304,604
ablation_tensors,core_geo,core_geo,Core + Geo,GraphWaveNet,12,tercile,High,2.108071684932267,1.3110609047693773,50.95737612834647,0.7852157081123406,604
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,AGCRN,12,tercile,High,1.9837110044778847,1.3019982024228998,51.20337259679464,0.7721529708667494,604
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,DCRNN,12,tercile,High,2.0719535686060553,1.287350467940466,50.34605458864105,0.8082660047884502,604
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,GConvLSTM,12,tercile,High,2.098316211845003,1.3032942584892846,50.65110087372386,0.8004526607913072,604
ablation2_tensors,core_geo_search,core_geo_search,Core + Geo + Search,GraphWaveNet,12,tercile,High,2.1530562084789855,1.328815881668823,51.116760021600385,0.8014379945550167,604
ablation2_tensors,core_geo_sem_pc,core_geo_sem_pc,Core + Geo + Sem PC,AGCRN,12,tercile,High,2.1021728875478884,1.4010348556094474,53.38302979018903,0.8780844829149335,604
ablation2_tensors,core_geo_sem_pc,core_geo_sem_pc,Core + Geo + Sem PC,DCRNN,12,tercile,High,2.070731224320384,1.2996607208926212,51.133438060820794,0.8290129377395412,604
ablation2_tensors,core_geo_sem_pc,core_geo_sem_pc,Core + Geo + Sem PC,GConvLSTM,12,tercile,High,2.043033205406579,1.2684767393467389,49.59916673036953,0.7533468946995279,604
