exp_group,experiment,model,horizon,seg_type,segment,RMSE,MAE,sMAPE,med_node_RMSE,n_keywords,feature_set,feature_set_label
ablation_tensors,core_sem_pc,GConvLSTM,1,tercile,Low,0.7537234475132782,0.51038361154085,17.861738194358896,0.5460780021106125,604,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GConvLSTM,1,tercile,Medium,1.0753027551108356,0.6991417661030942,25.90741486318042,0.7237834572329781,603,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GConvLSTM,1,tercile,High,1.6562009514263598,0.9177405531523146,35.8769355271398,0.8754588775802856,604,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GConvLSTM,1,quadrant,Low CPC / Low Vol,0.5523354433781104,0.3667480379243471,20.571296526122552,0.3750381836086369,401,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GConvLSTM,1,quadrant,Low CPC / High Vol,0.8441448805314401,0.528152348123933,32.66320356300059,0.5659698778280866,504,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GConvLSTM,1,quadrant,High CPC / Low Vol,1.0064238497488387,0.7017804913838387,19.22986484959989,0.771279514315179,504,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GConvLSTM,1,quadrant,High CPC / High Vol,2.059541388586888,1.286610363470789,34.022720655117475,1.36573967032847,402,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GConvLSTM,6,overall,All,1.4344042269464565,0.8672971887754013,31.968320142062943,0.7918696141904745,1811,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GConvLSTM,6,tercile,Low,0.914607589274507,0.662528588092175,23.36473780087333,0.6663143310633541,604,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GConvLSTM,6,tercile,Medium,1.2579682643822538,0.8469936410386839,31.055937235343446,0.846512401636501,603,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GConvLSTM,6,tercile,High,1.9372064388130608,1.092335722050086,41.48277482224572,0.9747858076399111,604,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GConvLSTM,6,quadrant,Low CPC / Low Vol,0.6587929080494664,0.4761137607446584,26.63676389814017,0.4687976513822598,401,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GConvLSTM,6,quadrant,Low CPC / High Vol,0.895383964132768,0.6150352419488737,38.26642042199501,0.6058056833704099,504,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GConvLSTM,6,quadrant,High CPC / Low Vol,1.1877482292989168,0.8736984627586555,23.99476837050773,0.8932501852584693,504,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GConvLSTM,6,quadrant,High CPC / High Vol,2.4621736929902074,1.5657507553259933,39.387179857463714,1.4540696165992288,402,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GraphWaveNet,12,overall,All,1.6659253552368527,1.063694225826957,38.82895812280685,0.6659768640321602,1811,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GraphWaveNet,12,tercile,Low,1.1431550714361298,0.8087030837079489,27.725195892567474,0.5516416644337978,604,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GraphWaveNet,12,tercile,Medium,1.5561969031583527,1.0389873907183662,36.77811319435577,0.6711793825424708,603,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GraphWaveNet,12,tercile,High,2.1440112376521046,1.343351297698416,51.980169842874055,0.7672908744589205,604,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GraphWaveNet,12,quadrant,Low CPC / Low Vol,0.7693546167413962,0.5439611272248935,29.913649816333177,0.41373246031714284,401,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GraphWaveNet,12,quadrant,Low CPC / High Vol,1.1723115481957649,0.7893096668071932,46.61604627685942,0.5648737068286657,504,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GraphWaveNet,12,quadrant,High CPC / Low Vol,1.418670954917114,1.0409493251703636,28.532923020374557,0.7713635553962652,504,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GraphWaveNet,12,quadrant,High CPC / High Vol,2.768743628621868,1.9546549726337017,50.867634473252956,1.5068791258372896,402,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GraphWaveNet,1,overall,All,1.181403571980361,0.6957718666643299,25.8259358906657,0.6889948211123933,1811,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GraphWaveNet,1,tercile,Low,0.7507615688081424,0.5032544282717247,17.203654519203074,0.5457582907071583,604,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GraphWaveNet,1,tercile,Medium,1.0530950856604353,0.6842634458072878,25.28281363258276,0.7129608261270245,603,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GraphWaveNet,1,tercile,High,1.5855649875163118,0.8997786722370616,34.99044031117471,0.8660593853562863,604,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GraphWaveNet,1,quadrant,Low CPC / Low Vol,0.5446145756508664,0.3518012562162096,19.425062849707437,0.3654866577773367,401,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GraphWaveNet,1,quadrant,Low CPC / High Vol,0.8325094259660997,0.5136617216241075,31.785987896836467,0.5636585628353088,504,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GraphWaveNet,1,quadrant,High CPC / Low Vol,0.997226920586411,0.6966473893054267,18.958547041127307,0.7576942552416478,504,core_sem_pc,Core + Sem PC
ablation_tensors,core_sem_pc,GraphWaveNet,1,quadrant,High CPC / High Vol,1.9687757182225036,1.2661063554177021,33.348443001316305,1.3340379904610067,402,core_sem_pc,Core + Sem PC
ablation_tensors,core_sim25,AGCRN,12,overall,All,1.6264277983782636,1.0607860840000114,38.411942520820936,0.704595184752352,1811,core_sim25,Core + Sim25
ablation_tensors,core_sim25,AGCRN,12,tercile,Low,1.1771777175863718,0.8412739925997601,28.159460762147067,0.6184275331047524,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,AGCRN,12,tercile,Medium,1.4918803999402859,1.015949317721149,36.024773676848184,0.6846728596306204,603,core_sim25,Core + Sim25
ablation_tensors,core_sim25,AGCRN,12,tercile,High,2.079339560370086,1.3250607086223718,51.0476408571696,0.8367301549234153,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,AGCRN,12,quadrant,Low CPC / Low Vol,0.7783327797308476,0.5455821949841645,29.13675342010577,0.3850251006401739,401,core_sim25,Core + Sim25
ablation_tensors,core_sim25,AGCRN,12,quadrant,Low CPC / High Vol,1.1558211417895667,0.7859241343262766,45.902188660857036,0.5557398204522453,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,AGCRN,12,quadrant,High CPC / Low Vol,1.4428661731664532,1.088793192636301,29.42819156833011,0.8989937409710692,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,AGCRN,12,quadrant,High CPC / High Vol,2.6509591190948747,1.8841980227518196,49.53651280655219,1.4217566518567462,402,core_sim25,Core + Sim25
ablation_tensors,core_sim25,AGCRN,1,overall,All,1.2290589765005697,0.721671951274264,26.93639891272021,0.704843382383755,1811,core_sim25,Core + Sim25
ablation_tensors,core_sim25,AGCRN,1,tercile,Low,0.7690034985355524,0.523387835049499,18.27799522522361,0.5693714546853623,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,AGCRN,1,tercile,Medium,1.0746425557927892,0.7085218883208224,26.305015381416645,0.7534631602327055,603,core_sim25,Core + Sim25
ablation_tensors,core_sim25,AGCRN,1,tercile,High,1.6688157309301432,0.9330843588250639,36.225140794548,0.8831811715575191,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,AGCRN,1,quadrant,Low CPC / Low Vol,0.5570718658001648,0.3721037599069961,20.95203756308571,0.3798663321544112,401,core_sim25,Core + Sim25
ablation_tensors,core_sim25,AGCRN,1,quadrant,Low CPC / High Vol,0.84540043756383,0.5333954461736654,33.03660191521302,0.5724269632514493,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,AGCRN,1,quadrant,High CPC / Low Vol,1.0242809175512584,0.7229022530442907,19.723961284705428,0.7834180403133395,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,AGCRN,1,quadrant,High CPC / High Vol,2.0698301723703416,1.3048762577839226,34.300317202437874,1.35503264675665,402,core_sim25,Core + Sim25
ablation_tensors,core_sim25,AGCRN,6,overall,All,1.3646481032125148,0.8324453367216136,31.187593960632565,0.7626246164486796,1811,core_sim25,Core + Sim25
ablation_tensors,core_sim25,AGCRN,6,tercile,Low,0.8810805829950673,0.6220699668537831,22.198934178411246,0.626923640415758,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,AGCRN,6,tercile,Medium,1.1770635314659377,0.8050150327480421,30.18789587947286,0.7980111498550372,603,core_sim25,Core + Sim25
ablation_tensors,core_sim25,AGCRN,6,tercile,High,1.8504654564072416,1.0702055961524635,41.17429669474013,0.9621413189422501,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,AGCRN,6,quadrant,Low CPC / Low Vol,0.6273975073416241,0.4403027510002339,25.08176177731934,0.4223867272062908,401,core_sim25,Core + Sim25
ablation_tensors,core_sim25,AGCRN,6,quadrant,Low CPC / High Vol,0.9028311830365479,0.6240836484572303,38.48972816544581,0.6169630042329308,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,AGCRN,6,quadrant,High CPC / Low Vol,1.1442469766922996,0.8373409775276164,23.407623639033933,0.8645728527455367,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,AGCRN,6,quadrant,High CPC / High Vol,2.309409675030198,1.4787042043666312,37.87731562324059,1.4433892093389238,402,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,12,overall,All,1.619382909662781,1.0856319879391936,39.21692319583814,0.7222215698928309,1811,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,12,tercile,Low,1.209397089275921,0.8910891094129297,29.7695771528955,0.6625927926954736,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,12,tercile,Medium,1.4858878412544636,1.0584238576333196,37.20329065801407,0.7465769487624261,603,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,12,tercile,High,2.0484171221326406,1.307337950197977,50.67456794789984,0.7925908659352916,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,12,quadrant,Low CPC / Low Vol,0.8589375681569109,0.6233380761296905,32.263871539335796,0.49461566579367533,401,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,12,quadrant,Low CPC / High Vol,1.1961567407476024,0.8261630766660761,47.13383130721741,0.6164283114953035,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,12,quadrant,High CPC / Low Vol,1.449252204645559,1.116081905869107,29.76117643229624,0.9091286459513208,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,12,quadrant,High CPC / High Vol,2.578920968477024,1.8339042050550771,48.0819689544138,1.39770465372162,402,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,1,overall,All,1.185532229311769,0.6997783182230359,26.11869706019699,0.6860768739542045,1811,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,1,tercile,Low,0.7501266425238781,0.5099976188352223,17.69018764609242,0.5470074786910851,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,1,tercile,Medium,1.0551413594365866,0.6878384559560133,25.420632948686894,0.7060150964177754,603,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,1,tercile,High,1.5937261426576428,0.9014791118939866,35.244114850527694,0.8830567118640882,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,1,quadrant,Low CPC / Low Vol,0.5549580655630523,0.3688645493122452,20.311273010470455,0.373739441116152,401,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,1,quadrant,Low CPC / High Vol,0.8385905593078541,0.5232170743552965,32.20495517241671,0.5656653542946689,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,1,quadrant,High CPC / Low Vol,0.9918646922596038,0.6932650905995175,18.919144060782177,0.7655405109872345,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,1,quadrant,High CPC / High Vol,1.9772172687929597,1.2593951216181136,33.307447475835446,1.350455567338805,402,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,6,overall,All,1.4073217138418836,0.8432627530178755,31.133743487824617,0.7462405347209707,1811,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,6,tercile,Low,0.9059516934604821,0.6344599162176268,22.61537637653971,0.6128217599824961,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,6,tercile,Medium,1.2245920389382239,0.8144451498146278,29.995670967831643,0.7742347077626329,603,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,6,tercile,High,1.9027592717931237,1.0808354817577903,40.78829889307603,0.8999445374057313,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,6,quadrant,Low CPC / Low Vol,0.6386978855689796,0.44719017255527505,25.529009057758362,0.4257600839558363,401,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,6,quadrant,Low CPC / High Vol,0.8875317370896436,0.5993520416205956,37.314377974768306,0.6039965157602907,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,6,quadrant,High CPC / Low Vol,1.1649241202843084,0.8392123940215587,23.28113620608653,0.8360106816412662,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,DCRNN,6,quadrant,High CPC / High Vol,2.413809081211616,1.5492266441717946,38.82074049039414,1.5289913061400258,402,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,12,overall,All,1.5944815632692935,1.0367746298572311,38.00001094729545,0.6709621201222853,1811,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,12,tercile,Low,1.14249981623117,0.8168087322408498,27.525278304979516,0.5554781281061274,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,12,tercile,Medium,1.4998104436082123,1.0205755123707565,36.36433882076807,0.6709621201222853,603,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,12,tercile,High,2.0178930025711095,1.2729128252291497,50.10770764970411,0.8196197343915107,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,12,quadrant,Low CPC / Low Vol,0.8174703546975769,0.5666860848026427,29.809857224989283,0.4089233063074773,401,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,12,quadrant,Low CPC / High Vol,1.1693154466823317,0.7891668033439229,46.15033360234723,0.5528015052248832,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,12,quadrant,High CPC / Low Vol,1.3756250924708684,1.0309845165912928,28.124781267639715,0.7778066114863205,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,12,quadrant,High CPC / High Vol,2.5884373873548663,1.8233867398463621,48.332361153875475,1.3331935876789862,402,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,1,overall,All,1.2141844997664528,0.7083822169498736,26.54585938581152,0.6855179601455101,1811,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,1,tercile,Low,0.7608588794254354,0.5160798443224017,18.068957063288025,0.5461026698950979,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,1,tercile,Medium,1.0662711820264115,0.6925901969077962,25.711510627651325,0.7065837919923088,603,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,1,tercile,High,1.6450936357914596,0.9164504638908765,35.85572909437905,0.8778891929677088,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,1,quadrant,Low CPC / Low Vol,0.5513007736659317,0.37194442030728986,20.834069271759407,0.38133051231328413,401,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,1,quadrant,Low CPC / High Vol,0.8377280288480943,0.5292481372989335,32.801200097293886,0.5658740386249332,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,1,quadrant,High CPC / Low Vol,1.0053853395367116,0.6996403696911707,19.1516199074899,0.7628319923688879,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,1,quadrant,High CPC / High Vol,2.047225167240106,1.2795290418656353,33.671314147557496,1.3564640695936112,402,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,6,overall,All,1.413417418476912,0.8517901334670027,31.551682053133483,0.7747048322741662,1811,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,6,tercile,Low,0.9008256486398006,0.6457093113081798,22.86268103178943,0.6388845856353245,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,6,tercile,Medium,1.2261824602591023,0.8264211506063613,30.495655045786645,0.8174932524399978,603,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,6,tercile,High,1.9176594764291737,1.0831979368592142,41.29496169273936,0.935335313289539,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,6,quadrant,Low CPC / Low Vol,0.6569118602095806,0.46645276996104273,26.1672571914759,0.45459937096937214,401,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,6,quadrant,Low CPC / High Vol,0.8908203772399105,0.6138350239413154,38.276962263138955,0.6177807976661385,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,6,quadrant,High CPC / Low Vol,1.1633568842202875,0.8499090146863439,23.490220429695714,0.8594720154204475,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GConvLSTM,6,quadrant,High CPC / High Vol,2.4243839714421536,1.536859143000058,38.59792534142842,1.4734597259140467,402,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,12,overall,All,1.6583131407835006,1.0479099113574337,38.235856835217916,0.6503994260694965,1811,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,12,tercile,Low,1.1249387682485223,0.7954825670825681,27.338930792176203,0.5242183363283557,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,12,tercile,Medium,1.5266710255146834,1.0159503410896586,35.90820455207792,0.6443968451926763,603,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,12,tercile,High,2.157104911048522,1.3322439127042673,51.45658143245403,0.7946310795136668,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,12,quadrant,Low CPC / Low Vol,0.7664836194902694,0.5360159629867148,29.24551031858585,0.39779095170372036,401,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,12,quadrant,Low CPC / High Vol,1.1748844540458774,0.7791644728332556,45.86048898945384,0.5415621924143945,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,12,quadrant,High CPC / Low Vol,1.3860184558272877,1.017332446772108,27.99661005852469,0.7245884404155765,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,12,quadrant,High CPC / High Vol,2.768318545556555,1.9338009970883998,50.48186360857099,1.4630792944946283,402,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,1,overall,All,1.2084646669075436,0.7088706431856321,26.54265147375635,0.6933468551014057,1811,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,1,tercile,Low,0.7571037969997206,0.5063572515531738,17.63162669834435,0.5424334882644228,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,1,tercile,Medium,1.0746124090089197,0.6989264755949429,25.969032483471555,0.7170996911390575,603,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,1,tercile,High,1.6286978272356323,0.9213117385551527,36.0263455391381,0.8843204454411133,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,1,quadrant,Low CPC / Low Vol,0.5568703609586181,0.36690393106704106,20.470092223622867,0.37389554363939675,401,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,1,quadrant,Low CPC / High Vol,0.8468170042668096,0.5326658167632038,32.93864877412271,0.5695955949936721,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,1,quadrant,High CPC / Low Vol,1.0099951547926105,0.6980034271822748,19.101508374862405,0.7596066221523147,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,1,quadrant,High CPC / High Vol,2.0227962399368593,1.2845247748825248,33.91043690102359,1.373202676188129,402,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,6,overall,All,1.452308375431675,0.8491840040202098,31.176474832997698,0.7388333455081743,1811,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,6,tercile,Low,0.8979576513455011,0.6183461516171961,22.101013104340122,0.6063794337667825,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,6,tercile,Medium,1.2710442644259081,0.8243673905474734,30.125466098351627,0.7511608548791371,603,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,6,tercile,High,1.9760820052435608,1.1047973827875612,41.301205215614836,0.9192420034146858,604,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,6,quadrant,Low CPC / Low Vol,0.6194468749580533,0.4266646795670259,24.72065906212353,0.41609067589026894,401,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,6,quadrant,Low CPC / High Vol,0.8892111499194918,0.590795626058785,36.99419748567932,0.6032174749868154,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,6,quadrant,High CPC / Low Vol,1.188493809936366,0.8404227887564641,23.357607231403453,0.8457986835444349,504,core_sim25,Core + Sim25
ablation_tensors,core_sim25,GraphWaveNet,6,quadrant,High CPC / High Vol,2.5212880510941886,1.6055861037495942,40.12512950556611,1.514889362914135,402,core_sim25,Core + Sim25
exp1_tensors,exp1_tensors,A3TGCN,12,overall,All,2.007796692308015,1.3526480401298995,48.964298880455274,0.956521488866743,1811,all_features,All Features
exp1_tensors,exp1_tensors,A3TGCN,12,tercile,Low,1.527523972581289,1.1226176539295887,38.44138803607175,0.8311113355545852,604,all_features,All Features
exp1_tensors,exp1_tensors,A3TGCN,12,tercile,Medium,1.9347074880633033,1.3382103500987494,47.442160568427795,0.9794118739050093,603,all_features,All Features
exp1_tensors,exp1_tensors,A3TGCN,12,tercile,High,2.4529254054648004,1.5970922129010436,61.00682794032317,1.0932607228703008,604,all_features,All Features
exp1_tensors,exp1_tensors,A3TGCN,12,quadrant,Low CPC / Low Vol,0.9038045392954006,0.7033440508163676,37.63894228687937,0.6096183328958698,401,all_features,All Features
exp1_tensors,exp1_tensors,A3TGCN,12,quadrant,Low CPC / High Vol,1.3114128680074837,1.0150185905751186,56.53420755703906,0.8973923513641545,504,all_features,All Features
exp1_tensors,exp1_tensors,A3TGCN,12,quadrant,High CPC / Low Vol,1.8994056499513217,1.4482029406829393,41.11181212463198,1.1035125396871188,504,all_features,All Features
exp1_tensors,exp1_tensors,A3TGCN,12,quadrant,High CPC / High Vol,3.265965171388588,2.3038332948851323,60.615759940058865,1.6977972981368221,402,all_features,All Features
exp1_tensors,exp1_tensors,A3TGCN,1,overall,All,1.5643542509839665,1.0266136865775324,38.497860319652325,1.0005653878109015,1811,all_features,All Features
exp1_tensors,exp1_tensors,A3TGCN,1,tercile,Low,1.2056638669892963,0.8995268747780227,32.129118434961065,0.903547744611638,604,all_features,All Features
exp1_tensors,exp1_tensors,A3TGCN,1,tercile,Medium,1.4286082851516912,0.9938779851381845,36.64521113878955,1.0398650100094955,603,all_features,All Features
exp1_tensors,exp1_tensors,A3TGCN,1,tercile,High,1.9612223285115336,1.1863820016351991,46.716184085238055,1.0552811576489012,604,all_features,All Features
exp1_tensors,exp1_tensors,A3TGCN,1,quadrant,Low CPC / Low Vol,0.8156920514694364,0.5992186919823944,33.676155560367356,0.6086670950557045,401,all_features,All Features
exp1_tensors,exp1_tensors,A3TGCN,1,quadrant,Low CPC / High Vol,1.0213320107400996,0.7366050824688495,44.764616902729884,0.7733671289251484,504,all_features,All Features
exp1_tensors,exp1_tensors,A3TGCN,1,quadrant,High CPC / Low Vol,1.5107018784186672,1.157519198914108,32.4587550153746,1.2153350645684284,504,all_features,All Features
exp1_tensors,exp1_tensors,A3TGCN,1,quadrant,High CPC / High Vol,2.488335527641622,1.6524180425123394,43.022157244921374,1.6606762874142629,402,all_features,All Features
exp1_tensors,exp1_tensors,A3TGCN,6,overall,All,1.970147517654928,1.2654448580879485,46.1659358238553,1.0398644046118977,1811,all_features,All Features
exp1_tensors,exp1_tensors,A3TGCN,6,tercile,Low,1.4619984979095133,1.096595075461687,38.89183403843722,1.012606597211394,604,all_features,All Features
exp1_tensors,exp1_tensors,A3TGCN,6,tercile,Medium,1.781091916341362,1.2097006789093516,44.43761605871282,1.001561175599546,603,all_features,All Features
exp1_tensors,exp1_tensors,A3TGCN,6,tercile,High,2.5166528448139256,1.489946528205425,55.16549591785105,1.0977329370672573,604,all_features,All Features
exp1_tensors,exp1_tensors,A3TGCN,6,quadrant,Low CPC / Low Vol,0.771795996402068,0.6088343389771022,34.93319297940244,0.6224571900349991,401,all_features,All Features
exp1_tensors,exp1_tensors,A3TGCN,6,quadrant,Low CPC / High Vol,1.0234157162552833,0.7999282363898225,48.96589788493454,0.8480239885514251,504,all_features,All Features
exp1_tensors,exp1_tensors,A3TGCN,6,quadrant,High CPC / Low Vol,1.9055547078436534,1.5004190576608147,44.30723306055731,1.4733135932625374,504,all_features,All Features
exp1_tensors,exp1_tensors,A3TGCN,6,quadrant,High CPC / High Vol,3.3205698143698075,2.2094602782734722,56.19065023814347,2.003180899132548,402,all_features,All Features
exp1_tensors,exp1_tensors,AGCRN,12,overall,All,1.617410665828068,1.0560027688106892,38.90515090835277,0.6871379200032277,1811,all_features,All Features
exp1_tensors,exp1_tensors,AGCRN,12,tercile,Low,1.1309351022224574,0.8172605200638827,27.789249212639035,0.5651425574880997,604,all_features,All Features
exp1_tensors,exp1_tensors,AGCRN,12,tercile,Medium,1.5024249579643694,1.0241113151097683,36.552682824839856,0.6911935412461605,603,all_features,All Features
exp1_tensors,exp1_tensors,AGCRN,12,tercile,High,2.0763340028605133,1.3265836708383816,52.369625872871616,0.8259408698963232,604,all_features,All Features
exp1_tensors,exp1_tensors,AGCRN,12,quadrant,Low CPC / Low Vol,0.7659661924782492,0.5341699042076837,29.153052379735005,0.393939902815426,401,all_features,All Features
exp1_tensors,exp1_tensors,AGCRN,12,quadrant,Low CPC / High Vol,1.1861400388678938,0.7899016438246865,46.63449522701303,0.553088324760283,504,all_features,All Features
exp1_tensors,exp1_tensors,AGCRN,12,quadrant,High CPC / Low Vol,1.3801163461899,1.0591863375673045,29.217853634974432,0.8538399603890268,504,all_features,All Features
exp1_tensors,exp1_tensors,AGCRN,12,quadrant,High CPC / High Vol,2.654793663104372,1.9061655226550083,51.087737473411565,1.446812040478319,402,all_features,All Features
exp1_tensors,exp1_tensors,AGCRN,1,overall,All,1.2351211662494141,0.7502811147831673,28.422794688940506,0.7504435038636936,1811,all_features,All Features
exp1_tensors,exp1_tensors,AGCRN,1,tercile,Low,0.8141925495478237,0.565969029363864,20.05951367410568,0.6009408788649283,604,all_features,All Features
exp1_tensors,exp1_tensors,AGCRN,1,tercile,Medium,1.0980708015712448,0.7382260357062965,27.694561567266344,0.7932955832871404,603,all_features,All Features
exp1_tensors,exp1_tensors,AGCRN,1,tercile,High,1.6454101254739686,0.9466283205391478,37.5131031414732,0.9321856726632429,604,all_features,All Features
